LN_part1_0000480|De même, avec un salaire moindre, les cotisations sont, de fait, moindres.|De même, avec un salaire moindre, les cotisations sont, de fait, moindres.
LN_part1_0000481|C’est pourquoi nous insistons autant.|C’est pourquoi nous insistons autant.
LN_part1_0000482|Je crois bien connaître ce sujet.|Je crois bien connaître ce sujet.
LN_part1_0000483|L’arrêt Cadbury Schweppes n’est pas clair sur ce point.|L’arrêt Cadbury Schweppes n’est pas clair sur ce point.
LN_part1_0000484|Le délai de quinze jours est donc raisonnable.|Le délai de quinze jours est donc raisonnable.
LN_part1_0000485|De mémoire, je crois qu’il a été ajouté par Ségolène Royal.|De mémoire, je crois qu’il a été ajouté par Ségolène Royal.
LN_part1_0000486|Nous y travaillons au quotidien, sans relâche.|Nous y travaillons au quotidien, sans relâche.
LN_part1_0000487|Je crois que nous avons, là aussi, beaucoup enrichi le projet de loi.|Je crois que nous avons, là aussi, beaucoup enrichi le projet de loi.
LN_part1_0000488|L’un des problèmes réside dans la coordination des financements.|L’un des problèmes réside dans la coordination des financements.
LN_part1_0000489|Je veux donc apporter tout mon soutien à David Habib.|Je veux donc apporter tout mon soutien à David Habib.
LN_part1_0000490|Un regroupement s’est opéré en deux mille dix entre les différents centres existants.|Un regroupement s’est opéré en deux mille dix entre les différents centres existants.
LN_part1_0000491|Mais ouverture ne veut pas dire naïveté.|Mais ouverture ne veut pas dire naïveté.
LN_part1_0000492|Vous dites, monsieur Ollier, que les trente cinq heures coûtent vingt milliards.|Vous dites, monsieur Ollier, que les trente cinq heures coûtent vingt milliards.
LN_part1_0000493|Le « choc de simplification » est bien nécessaire.|Le « choc de simplification » est bien nécessaire.
LN_part1_0000494|Peu importe, comme vous pouvez le constater, c’est n’importe quoi !|Peu importe, comme vous pouvez le constater, c’est n’importe quoi !
LN_part1_0000495|Le contexte est en effet extrêmement difficile…|Le contexte est en effet extrêmement difficile…
LN_part1_0000496|Quant aux maires, que veulent-ils ?|Quant aux maires, que veulent-ils ?
LN_part1_0000497|Je cite la plus haute juridiction administrative.|Je cite la plus haute juridiction administrative.
LN_part1_0000498|La parole est à Monsieur Luc Chatel, pour un rappel au règlement.|La parole est à Monsieur Luc Chatel, pour un rappel au règlement.
LN_part1_0000499|C’est en effet uniquement rédactionnel, monsieur le rapporteur.|C’est en effet uniquement rédactionnel, monsieur le rapporteur.
LN_part1_0000500|Massonneau, porte sur l’enseignement de la langue des signes à l’école.|Massonneau, porte sur l’enseignement de la langue des signes à l’école.
LN_part1_0000501|La parole est à Monsieur Philippe Gosselin, pour le soutenir.|La parole est à Monsieur Philippe Gosselin, pour le soutenir.
LN_part1_0000502|Je partage avec vous cette grande joie au spectacle d’un travail partagé et efficace.|Je partage avec vous cette grande joie au spectacle d’un travail partagé et efficace.
LN_part1_0000503|Mon avis défavorable ne le heurtera donc pas trop.|Mon avis défavorable ne le heurtera donc pas trop.
LN_part1_0000504|Monsieur le ministre il y a, à gauche une vraie fierté à voter cette loi.|Monsieur le ministre il y a, à gauche une vraie fierté à voter cette loi.
LN_part1_0000505|Nous serons vigilants quant à ce dispositif qui ne doit pas rester un beau slogan.|Nous serons vigilants quant à ce dispositif qui ne doit pas rester un beau slogan.
LN_part1_0000506|Et un reniement de plus !|Et un reniement de plus !
LN_part1_0000507|Il s’agit d’un point crucial, fondamental à mes yeux.|Il s’agit d’un point crucial, fondamental à mes yeux.
LN_part1_0000508|Un bon impôt, c’est un impôt stable, identifié, connu.|Un bon impôt, c’est un impôt stable, identifié, connu.
LN_part1_0000509|La conjoncture a bon dos, car il y a aussi l’impôt, qui rentre moins bien.|La conjoncture a bon dos, car il y a aussi l’impôt, qui rentre moins bien.
LN_part1_0000510|La consultation s’achève normalement le onze octobre.|La consultation s’achève normalement le onze octobre.
LN_part1_0000511|Cette majorité était bien entendu un leurre.|Cette majorité était bien entendu un leurre.
LN_part1_0000512|Le dispositif ne fonctionne pas.|Le dispositif ne fonctionne pas.
LN_part1_0000513|C’est une vision totalement utopique.|C’est une vision totalement utopique.
LN_part1_0000514|La loi relative à la fraude, votée ici il y a an, représente une avancée importante.|La loi relative à la fraude, votée ici il y a an, représente une avancée importante.
LN_part1_0000515|Dans quelle langue ferait-il campagne ?|Dans quelle langue ferait-il campagne ?
LN_part1_0000516|Ne cherchons pas le mal là où il n’est pas.|Ne cherchons pas le mal là où il n’est pas.
LN_part1_0000517|Neuf millions de personnes bénéficient de ces heures supplémentaires, dites-vous.|Neuf millions de personnes bénéficient de ces heures supplémentaires, dites-vous.
LN_part1_0000518|Jean Leonetti a rappelé cela.|Jean Leonetti a rappelé cela.
LN_part1_0000519|Vous comprendrez donc que les cent vingt milliards pèsent peu au bout du compte.|Vous comprendrez donc que les cent vingt milliards pèsent peu au bout du compte.
LN_part1_0000520|C’est pourquoi on demande une déclaration aux distributeurs d’azote, pas aux agriculteurs.|C’est pourquoi on demande une déclaration aux distributeurs d’azote, pas aux agriculteurs.
LN_part1_0000521|Pour ce qui est du financement, parlons-en !|Pour ce qui est du financement, parlons-en !
LN_part1_0000522|Balayez devant votre porte, devant la porte de ceux qui ne sont pas en séance aujourd’hui.|Balayez devant votre porte, devant la porte de ceux qui ne sont pas en séance aujourd’hui.
LN_part1_0000523|Notons toutefois que ces ratios ont baissé.|Notons toutefois que ces ratios ont baissé.
LN_part1_0000524|Nous faisons partie de ceux qui pensent que oui.|Nous faisons partie de ceux qui pensent que oui.
LN_part1_0000525|Un tel montant n’est pas dissuasif pour les grandes entreprises.|Un tel montant n’est pas dissuasif pour les grandes entreprises.
LN_part1_0000526|Il y a une nuance.|Il y a une nuance.
LN_part1_0000527|Au regard du droit européen, on peut quand même s’interroger sur ce point.|Au regard du droit européen, on peut quand même s’interroger sur ce point.
LN_part1_0000528|Les autres pays d’Europe nous regardent.|Les autres pays d’Europe nous regardent.
LN_part1_0000529|En effet, ce pluralisme n’empêche nullement le partenariat entre partis de gauche.|En effet, ce pluralisme n’empêche nullement le partenariat entre partis de gauche.
LN_part1_0000530|Être parent n’est pas une tâche facile, nous sommes nombreux à pouvoir en témoigner ici.|Être parent n’est pas une tâche facile, nous sommes nombreux à pouvoir en témoigner ici.
LN_part1_0000531|Pourquoi refuser ce genre d’initiatives ?|Pourquoi refuser ce genre d’initiatives ?
LN_part1_0000532|Venons-en enfin au texte.|Venons-en enfin au texte.
LN_part1_0000533|Vous êtes bien de droite !|Vous êtes bien de droite !
LN_part1_0000534|Dernier principe, cette aide ne sera pas un chèque en blanc.|Dernier principe, cette aide ne sera pas un chèque en blanc.
LN_part1_0000535|Cela reviendrait à nier tout le travail de nos chercheurs.|Cela reviendrait à nier tout le travail de nos chercheurs.
LN_part1_0000536|Et nous n’en resterons pas là, j’insiste sur ce point.|Et nous n’en resterons pas là, j’insiste sur ce point.
LN_part1_0000537|Ce n’est pas du luxe !|Ce n’est pas du luxe !
LN_part1_0000538|Votre objectif est un bon objectif.|Votre objectif est un bon objectif.
LN_part1_0000539|Plusieurs États européens, dont la France, sont confrontés à ce grave problème.|Plusieurs États européens, dont la France, sont confrontés à ce grave problème.
LN_part1_0000540|C’est un deuxième coup de lame qui les touche.|C’est un deuxième coup de lame qui les touche.
LN_part1_0000541|Ils et elles cherchent, pour eux-mêmes, à répondre à la question du comment mourir.|Ils et elles cherchent, pour eux-mêmes, à répondre à la question du comment mourir.
LN_part1_0000542|De fait, le chômage n’a pas reculé.|De fait, le chômage n’a pas reculé.
LN_part1_0000543|J’en veux pour preuve votre charge contre les pharmaciens et les notaires.|J’en veux pour preuve votre charge contre les pharmaciens et les notaires.
LN_part1_0000544|Moins de moyens et plus d’inégalités !|Moins de moyens et plus d’inégalités !
LN_part1_0000545|Il faut que nous soyons bien précis.|Il faut que nous soyons bien précis.
LN_part1_0000546|En l’espèce, votre approche est mauvaise.|En l’espèce, votre approche est mauvaise.
LN_part1_0000547|Monsieur Goasguen a voulu nous donner une leçon de débat parlementaire.|Monsieur Goasguen a voulu nous donner une leçon de débat parlementaire.
LN_part1_0000548|Un peu de calme, seule Madame Greff a la parole.|Un peu de calme, seule Madame Greff a la parole.
LN_part1_0000549|Là encore, nous ouvrons une ère nouvelle.|Là encore, nous ouvrons une ère nouvelle.
LN_part1_0000550|De mémoire, elle a été créée suite à la guerre du Golfe.|De mémoire, elle a été créée suite à la guerre du Golfe.
LN_part1_0000551|C’est en somme un amendement de coordination.|C’est en somme un amendement de coordination.
LN_part1_0000552|Là encore, Laurent Fabius y représentera la France.|Là encore, Laurent Fabius y représentera la France.
LN_part1_0000553|Nous en arrivons aux questions.|Nous en arrivons aux questions.
LN_part1_0000554|Je regrette, madame la ministre, mais un diagnostic est nécessaire.|Je regrette, madame la ministre, mais un diagnostic est nécessaire.
LN_part1_0000555|Toutefois, chat échaudé craint l’eau froide.|Toutefois, chat échaudé craint l’eau froide.
LN_part1_0000556|Il s’agit d’avancées indéniables.|Il s’agit d’avancées indéniables.
LN_part1_0000557|Vous dites vouloir réorienter l’Europe.|Vous dites vouloir réorienter l’Europe.
LN_part1_0000558|C’est pourquoi je demande le rejet de cet amendement.|C’est pourquoi je demande le rejet de cet amendement.
LN_part1_0000559|Il ne vous reste plus qu’à achever le travail.|Il ne vous reste plus qu’à achever le travail.
LN_part1_0000560|Vous savez comment fonctionne un club de football.|Vous savez comment fonctionne un club de football.
LN_part1_0000561|Mais il faut éviter d’employer des mots trop forts qui peuvent choquer.|Mais il faut éviter d’employer des mots trop forts qui peuvent choquer.
LN_part1_0000562|Nous continuons aujourd’hui sur cette voie, et nous avons raison.|Nous continuons aujourd’hui sur cette voie, et nous avons raison.
LN_part1_0000563|C’est dans deux mois, mois d’août inclus.|C’est dans deux mois, mois d’août inclus.
LN_part1_0000564|De telles attaques ne sont jamais neutres.|De telles attaques ne sont jamais neutres.
LN_part1_0000565|Il faudrait aussi deux choses.|Il faudrait aussi deux choses.
LN_part1_0000566|En revanche, si on refuse cet hébergement, on refuse donc l’accompagnement.|En revanche, si on refuse cet hébergement, on refuse donc l’accompagnement.
LN_part1_0000567|J’ouvre le scrutin, qui est annoncé dans l’enceinte de l’Assemblée nationale.|J’ouvre le scrutin, qui est annoncé dans l’enceinte de l’Assemblée nationale.
LN_part1_0000568|Parce que cette loi, que je sache, va être une loi d’ordre public.|Parce que cette loi, que je sache, va être une loi d’ordre public.
LN_part1_0000569|Il s’agit du réacteur d’Arak, de l’uranium à vingt pour cent et de l’enrichissement.|Il s’agit du réacteur d’Arak, de l’uranium à vingt pour cent et de l’enrichissement.
LN_part1_0000570|C’est à eux aussi que nous devrons nous adresser de manière directe.|C’est à eux aussi que nous devrons nous adresser de manière directe.
LN_part1_0000571|Celui-là ne déroge pas à la règle.|Celui-là ne déroge pas à la règle.
LN_part1_0000572|On voit bien que les stages correspondent à un besoin.|On voit bien que les stages correspondent à un besoin.
LN_part1_0000573|Madame Marie-Françoise Bechtel et Monsieur Jean-Luc Laurent .|Madame Marie-Françoise Bechtel et Monsieur Jean-Luc Laurent .
LN_part1_0000574|Tu ne peux pas faire cela !|Tu ne peux pas faire cela !
LN_part1_0000575|Cela fait tout de même une demi-heure que nous vous écoutons.|Cela fait tout de même une demi-heure que nous vous écoutons.
LN_part1_0000576|Vous êtes donc très largement satisfait par le droit existant.|Vous êtes donc très largement satisfait par le droit existant.
LN_part1_0000577|Elle a déterminé quinze actions visant à freiner l’érosion des bases fiscales.|Elle a déterminé quinze actions visant à freiner l’érosion des bases fiscales.
LN_part1_0000578|Vous voyez que cela touche tous les corps d’État.|Vous voyez que cela touche tous les corps d’État.
LN_part1_0000579|En écrivant la loi, nous devons aller au-delà des principes généraux.|En écrivant la loi, nous devons aller au-delà des principes généraux.
LN_part1_0000580|Cette force demeure dans le temps.|Cette force demeure dans le temps.
LN_part1_0000581|Selon elles, les élus, toujours trop payés, sont forcément des fraudeurs.|Selon elles, les élus, toujours trop payés, sont forcément des fraudeurs.
LN_part1_0000582|Preuve en est les propositions d’amendements qui vous sont faites sur le sujet.|Preuve en est les propositions d’amendements qui vous sont faites sur le sujet.
LN_part1_0000583|Tout cela, chacun ici le sait.|Tout cela, chacun ici le sait.
LN_part1_0000584|Sur la longue période, l’évolution de ces crédits est encore plus significative.|Sur la longue période, l’évolution de ces crédits est encore plus significative.
LN_part1_0000585|Vous avez parlé de haine de la France.|Vous avez parlé de haine de la France.
LN_part1_0000586|C’est chercher à réduire évasion et niches fiscales.|C’est chercher à réduire évasion et niches fiscales.
LN_part1_0000587|Nous aurons nécessairement ce débat à un moment ou un autre de cette législature.|Nous aurons nécessairement ce débat à un moment ou un autre de cette législature.
LN_part1_0000588|Je vais vous dire une chose très importante.|Je vais vous dire une chose très importante.
LN_part1_0000589|Je voterai oui avec vous pour ces trois raisons.|Je voterai oui avec vous pour ces trois raisons.
LN_part1_0000590|Nous avions eu un long débat à ce sujet.|Nous avions eu un long débat à ce sujet.
LN_part1_0000591|C’est une conséquence du vieillissement.|C’est une conséquence du vieillissement.
LN_part1_0000592|Nous avons développé l’accueil des petits.|Nous avons développé l’accueil des petits.
LN_part1_0000593|Quant à l’expérience espagnole, elle est encore plus catastrophique.|Quant à l’expérience espagnole, elle est encore plus catastrophique.
LN_part1_0000594|Il y a donc, là aussi, un levier vertueux que le Gouvernement essaie de supprimer.|Il y a donc, là aussi, un levier vertueux que le Gouvernement essaie de supprimer.
LN_part1_0000595|En l’état actuel du droit, les listes électorales sont révisées annuellement.|En l’état actuel du droit, les listes électorales sont révisées annuellement.
LN_part1_0000596|C’est un texte qui remet – enfin !|C’est un texte qui remet – enfin !
LN_part1_0000597|Accéder à un médecin est parfois devenu un privilège ; cela doit redevenir un droit.|Accéder à un médecin est parfois devenu un privilège ; cela doit redevenir un droit.
LN_part1_0000598|Néanmoins plusieurs zones d’ombre subsistent.|Néanmoins plusieurs zones d’ombre subsistent.
LN_part1_0000599|Nous sommes finalement aux deux bouts de la chaise.|Nous sommes finalement aux deux bouts de la chaise.
LN_part1_0000600|Moi je souhaite son succès et je m’appuie sur les meilleurs talents.|Moi je souhaite son succès et je m’appuie sur les meilleurs talents.
LN_part1_0000601|La majorité d’entre vous a estimé que oui.|La majorité d’entre vous a estimé que oui.
LN_part1_0000602|Ce groupe public ferroviaire comprendra près de cent cinquante cinq mille cheminots.|Ce groupe public ferroviaire comprendra près de cent cinquante cinq mille cheminots.
LN_part1_0000603|La parole est à Monsieur Philippe Baumel.|La parole est à Monsieur Philippe Baumel.
LN_part1_0000604|Ces personnes restent dans le milieu rural où elles vivaient.|Ces personnes restent dans le milieu rural où elles vivaient.
LN_part1_0000605|Pour le reste, tout a été dit.|Pour le reste, tout a été dit.
LN_part1_0000606|D’autres pays ont eu à y faire face et ont adapté leurs législations.|D’autres pays ont eu à y faire face et ont adapté leurs législations.
LN_part1_0000607|Ce n’est pas à l’honneur de ce Gouvernement.|Ce n’est pas à l’honneur de ce Gouvernement.
LN_part1_0000608|Notre jugement sera plus nuancé sur la partie du texte concernant le dialogue social.|Notre jugement sera plus nuancé sur la partie du texte concernant le dialogue social.
LN_part1_0000609|En France, ce gouvernement des juges et des experts adviendra si ce traité est adopté.|En France, ce gouvernement des juges et des experts adviendra si ce traité est adopté.
LN_part1_0000610|Mais encore faut-il le justifier.|Mais encore faut-il le justifier.
LN_part1_0000611|C’est autant que cinq trains complets et que deux cents cinquante camions.|C’est autant que cinq trains complets et que deux cents cinquante camions.
LN_part1_0000612|C’est une décision extrêmement importante.|C’est une décision extrêmement importante.
LN_part1_0000613|Rome se résume-t-elle à Néron ?|Rome se résume-t-elle à Néron ?
LN_part1_0000614|Et ce sera toujours la marque de ce quinquennat, donc de ce gouvernement.|Et ce sera toujours la marque de ce quinquennat, donc de ce gouvernement.
LN_part1_0000615|La parole est à Madame Valérie Corre, pour le groupe socialiste, républicain et citoyen.|La parole est à Madame Valérie Corre, pour le groupe socialiste, républicain et citoyen.
LN_part1_0000616|La parole est à Monsieur Nicolas Dupont-Aignan.|La parole est à Monsieur Nicolas Dupont-Aignan.
LN_part1_0000617|Partout il doit s’améliorer.|Partout il doit s’améliorer.
LN_part1_0000618|Il se tire une balle dans le pied ! Sourires.|Il se tire une balle dans le pied ! Sourires.
LN_part1_0000619|Nous gagnerons beaucoup à examiner ce qui est pratiqué là-bas.|Nous gagnerons beaucoup à examiner ce qui est pratiqué là-bas.
LN_part1_0000620|Et Monsieur Goasguen, qui sait tout et qui pense que les autres ne savent rien…|Et Monsieur Goasguen, qui sait tout et qui pense que les autres ne savent rien…
LN_part1_0000621|Nous pourrons y revenir ultérieurement.|Nous pourrons y revenir ultérieurement.
LN_part1_0000622|Le Parlement a donc joué pleinement son rôle.|Le Parlement a donc joué pleinement son rôle.
LN_part1_0000623|Voilà de façon extrêmement concrète ce qu’il y a derrière cette augmentation.|Voilà de façon extrêmement concrète ce qu’il y a derrière cette augmentation.
LN_part1_0000624|Personne ne touchera aux communes.|Personne ne touchera aux communes.
LN_part1_0000625|Nous savons qu’il y a des problèmes de sécurité dans ces immeubles.|Nous savons qu’il y a des problèmes de sécurité dans ces immeubles.
LN_part1_0000626|L’exigence de dialogue vaut aussi pour les élus locaux.|L’exigence de dialogue vaut aussi pour les élus locaux.
LN_part1_0000627|Notre devoir sera d’augmenter l’activité partout où nous pouvons le faire.|Notre devoir sera d’augmenter l’activité partout où nous pouvons le faire.
LN_part1_0000628|Subsiste un point de discussion, que je voudrais aborder maintenant.|Subsiste un point de discussion, que je voudrais aborder maintenant.
LN_part1_0000629|La clause de conscience en découle.|La clause de conscience en découle.
LN_part1_0000630|Nous sommes favorables à cet allégement, non à la méthode choisie pour y parvenir.|Nous sommes favorables à cet allégement, non à la méthode choisie pour y parvenir.
LN_part1_0000631|Sur le fond, tout a déjà été dit.|Sur le fond, tout a déjà été dit.
LN_part1_0000632|C’est la raison pour laquelle nous accueillons avec intérêt votre amendement.|C’est la raison pour laquelle nous accueillons avec intérêt votre amendement.
LN_part1_0000633|Pour les grosses entreprises, nous organisons la résistance au plus haut niveau.|Pour les grosses entreprises, nous organisons la résistance au plus haut niveau.
LN_part1_0000634|C’est d’un ridicule achevé !|C’est d’un ridicule achevé !
LN_part1_0000635|Il faudra que vous sortiez, un jour, de l’ambiguïté.|Il faudra que vous sortiez, un jour, de l’ambiguïté.
LN_part1_0000636|Nous pouvons, à notre tour, leur faire confiance.|Nous pouvons, à notre tour, leur faire confiance.
LN_part1_0000637|Ce dispositif respecte les principes généraux du droit.|Ce dispositif respecte les principes généraux du droit.
LN_part1_0000638|Les participants ont aussi demandé une réorientation budgétaire.|Les participants ont aussi demandé une réorientation budgétaire.
LN_part1_0000639|Rien de tout cela dans cette proposition de loi remodelée.|Rien de tout cela dans cette proposition de loi remodelée.
LN_part1_0000640|C’est ainsi que nous agirons au service de nos compatriotes.|C’est ainsi que nous agirons au service de nos compatriotes.
LN_part1_0000641|Le mariage est donc bel et bien ouvert à tous.|Le mariage est donc bel et bien ouvert à tous.
LN_part1_0000642|Je souhaite qu’il leur soit également rendu hommage à l’occasion de ce scrutin.|Je souhaite qu’il leur soit également rendu hommage à l’occasion de ce scrutin.
LN_part1_0000643|Depuis la fin des années soixante dix chaque étape vers l’égalité a été un combat.|Depuis la fin des années soixante dix chaque étape vers l’égalité a été un combat.
LN_part1_0000644|Il est temps de cesser le feu !|Il est temps de cesser le feu !
LN_part1_0000645|Les maîtres d’apprentissage ne s’y retrouvent plus.|Les maîtres d’apprentissage ne s’y retrouvent plus.
LN_part1_0000646|Chacun ici doit savoir que l’on ne peut pas séparer le militaire du politique.|Chacun ici doit savoir que l’on ne peut pas séparer le militaire du politique.
LN_part1_0000647|Essayons d’adopter une autre philosophie.|Essayons d’adopter une autre philosophie.
LN_part1_0000648|Les familles doivent vivre selon leur rythme.|Les familles doivent vivre selon leur rythme.
LN_part1_0000649|Le diagnostic amiante a pour vertu d’informer les occupants du logement.|Le diagnostic amiante a pour vertu d’informer les occupants du logement.
LN_part1_0000650|Il est des moments qui nous dépassent et nous obligent.|Il est des moments qui nous dépassent et nous obligent.
LN_part1_0000651|Mais peut-être nous le direz-vous dans le cadre du collectif budgétaire.|Mais peut-être nous le direz-vous dans le cadre du collectif budgétaire.
LN_part1_0000652|Mutations industrielles dans le secteur automobile groupe écologiste.|Mutations industrielles dans le secteur automobile groupe écologiste.
LN_part1_0000653|Moins d’un tiers d’entre eux trouvent un emploi durable.|Moins d’un tiers d’entre eux trouvent un emploi durable.
LN_part1_0000654|Mais c’est un jeu malheureux.|Mais c’est un jeu malheureux.
LN_part1_0000655|Les Mayennais ont le cœur à l’ouest.|Les Mayennais ont le cœur à l’ouest.
LN_part1_0000656|Ceux-ci doivent s’effectuer sur la base du volontariat.|Ceux-ci doivent s’effectuer sur la base du volontariat.
LN_part1_0000657|Nous le voyons bien au niveau des missions locales.|Nous le voyons bien au niveau des missions locales.
LN_part1_0000658|Or, force est de constater qu’elle a eu les effets positifs escomptés.|Or, force est de constater qu’elle a eu les effets positifs escomptés.
LN_part1_0000659|Le kilowattheure vaut le même prix où que l’on habite.|Le kilowattheure vaut le même prix où que l’on habite.
LN_part1_0000660|Le lendemain, il accordait une interview au quotidien La Provence.|Le lendemain, il accordait une interview au quotidien La Provence.
LN_part1_0000661|Autre élément : il faut mobiliser ce bois.|Autre élément : il faut mobiliser ce bois.
LN_part1_0000662|Si, ils sont dans la liasse suivante ; deux vous ont déjà été distribuées.|Si, ils sont dans la liasse suivante ; deux vous ont déjà été distribuées.
LN_part1_0000663|Où en sommes-nous en France ?|Où en sommes-nous en France ?
LN_part1_0000664|En effet, la filière bois-forêt a besoin de se structurer.|En effet, la filière bois-forêt a besoin de se structurer.
LN_part1_0000665|J’ai l’impression d’assister à un jeu de dupes, où le plus fort gagne.|J’ai l’impression d’assister à un jeu de dupes, où le plus fort gagne.
LN_part1_0000666|Un médiateur est nommé, que je verrai demain.|Un médiateur est nommé, que je verrai demain.
LN_part1_0000667|Ils s’inscrivent dans une politique plus globale, celle du « logement d’abord ».|Ils s’inscrivent dans une politique plus globale, celle du « logement d’abord ».
LN_part1_0000668|Ces dispositions existent donc déjà et sont en vigueur.|Ces dispositions existent donc déjà et sont en vigueur.
LN_part1_0000669|Enfin, où est l’Europe dans tout cela ?|Enfin, où est l’Europe dans tout cela ?
LN_part1_0000670|La commande n’est pas récente : elle a dix-huit mois.|La commande n’est pas récente : elle a dix-huit mois.
LN_part1_0000671|Je sais aussi qu’il s’agit de la première tranche, et que cette subvention est attendue.|Je sais aussi qu’il s’agit de la première tranche, et que cette subvention est attendue.
LN_part1_0000672|Cette guerre, qui a affecté les Balkans, n’a pas épargné ses peuples.|Cette guerre, qui a affecté les Balkans, n’a pas épargné ses peuples.
LN_part1_0000673|Vous savez, cela peut avoir un effet boomerang pour beaucoup d’autres sujets.|Vous savez, cela peut avoir un effet boomerang pour beaucoup d’autres sujets.
LN_part1_0000674|Vous dites que je défends les niches fiscales : c’est faux.|Vous dites que je défends les niches fiscales : c’est faux.
LN_part1_0000675|Le système n’est donc ni cohérent ni juste.|Le système n’est donc ni cohérent ni juste.
LN_part1_0000676|Par conséquent, madame Boyer, votre amendement est déjà satisfait.|Par conséquent, madame Boyer, votre amendement est déjà satisfait.
LN_part1_0000677|Il faudra des taux moins élevés et des assiettes plus larges.|Il faudra des taux moins élevés et des assiettes plus larges.
LN_part1_0000678|Je lève votre doute, afin qu’il n’y ait aucune ambiguïté pour quiconque.|Je lève votre doute, afin qu’il n’y ait aucune ambiguïté pour quiconque.
LN_part1_0000679|Le dispositif vise à ce qu’un nombre accru de pères ait recours au congé parental.|Le dispositif vise à ce qu’un nombre accru de pères ait recours au congé parental.
LN_part1_0000680|Les enjeux européens étant absents, peu d’élus européens sont clairement identifiés.|Les enjeux européens étant absents, peu d’élus européens sont clairement identifiés.
LN_part1_0000681|Ce fut le crime de guerre le plus odieux depuis la Seconde Guerre mondiale.|Ce fut le crime de guerre le plus odieux depuis la Seconde Guerre mondiale.
LN_part1_0000682|Ils sont tout d’abord égaux en droits avec tout autre enfant.|Ils sont tout d’abord égaux en droits avec tout autre enfant.
LN_part1_0000683|Ce sera mon seul propos un peu « localiste ».|Ce sera mon seul propos un peu « localiste ».
LN_part1_0000684|C’est le bon rythme, dans une conjoncture qui demande atone.|C’est le bon rythme, dans une conjoncture qui demande atone.
LN_part1_0000685|Oui, c’est juste que vous cherchiez querelle au Gouvernement…|Oui, c’est juste que vous cherchiez querelle au Gouvernement…
LN_part1_0000686|Ils savent que votre politique, c’est payer, toujours payer et encore payer.|Ils savent que votre politique, c’est payer, toujours payer et encore payer.
LN_part1_0000687|Ou bien vous traitez ce problème sérieusement, ou bien il va vous sauter à la figure.|Ou bien vous traitez ce problème sérieusement, ou bien il va vous sauter à la figure.
LN_part1_0000688|Moi aussi, je suis une élue de Mulhouse, à côté de l’Allemagne et de la Suisse.|Moi aussi, je suis une élue de Mulhouse, à côté de l’Allemagne et de la Suisse.
LN_part1_0000689|Votre question, madame la députée, tombe donc à point nommé.|Votre question, madame la députée, tombe donc à point nommé.
LN_part1_0000690|Lorsque le déficit public était supérieur à sept pour cent, nous l’assumions.|Lorsque le déficit public était supérieur à sept pour cent, nous l’assumions.
LN_part1_0000691|On peut être un très bon élu, qui cumule.|On peut être un très bon élu, qui cumule.
LN_part1_0000692|Nous pensons à eux, et nous pensons aussi aux familles et aux proches en deuil.|Nous pensons à eux, et nous pensons aussi aux familles et aux proches en deuil.
LN_part1_0000693|Je sais que l’Europe nous regarde…|Je sais que l’Europe nous regarde…
LN_part1_0000694|J’insiste : cette crèche est soutenue.|J’insiste : cette crèche est soutenue.
LN_part1_0000695|Quand on veut tuer son chien, on dit qu’il a la rage.|Quand on veut tuer son chien, on dit qu’il a la rage.
LN_part1_0000696|Le nombre de ces pillages est exponentiel.|Le nombre de ces pillages est exponentiel.
LN_part1_0000697|Ont-elles vraiment atteint leur but ?|Ont-elles vraiment atteint leur but ?
LN_part1_0000698|Je suis président d’un conseil général.|Je suis président d’un conseil général.
LN_part1_0000699|Si peu de choses furent au rendez-vous !|Si peu de choses furent au rendez-vous !
LN_part1_0000700|Nous y veillerons bien entendu.|Nous y veillerons bien entendu.
LN_part1_0000701|Chacun y a sa part de responsabilité !|Chacun y a sa part de responsabilité !
LN_part1_0000702|On ne sait pas qui fixe le cap pour les sujets qui touchent à l’agriculture.|On ne sait pas qui fixe le cap pour les sujets qui touchent à l’agriculture.
LN_part1_0000703|La parole est à Monsieur Lionel Tardy, pour soutenir l’amendement numéro cent quatre-vingt huit.|La parole est à Monsieur Lionel Tardy, pour soutenir l’amendement numéro cent quatre-vingt huit.
LN_part1_0000704|Elle n’est nullement une laïcité de conflit ou de combat.|Elle n’est nullement une laïcité de conflit ou de combat.
LN_part1_0000705|Sur ce point, nous pourrions trouver un accord.|Sur ce point, nous pourrions trouver un accord.
LN_part1_0000706|Cette remarque vaut également pour l’article trois bis relatif aux fonctionnaires.|Cette remarque vaut également pour l’article trois bis relatif aux fonctionnaires.
LN_part1_0000707|Ce n’est pas une novation que nous sommes en train de faire dans le champ juridique.|Ce n’est pas une novation que nous sommes en train de faire dans le champ juridique.
LN_part1_0000708|Nous revenons ainsi au débat précédent.|Nous revenons ainsi au débat précédent.
LN_part1_0000709|Dans ces conditions, les débats ne peuvent vraiment pas être sereins.|Dans ces conditions, les débats ne peuvent vraiment pas être sereins.
LN_part1_0000710|J’ai deux fois des cadeaux à Noël.|J’ai deux fois des cadeaux à Noël.
LN_part1_0000711|Combien y en a-t-il ?|Combien y en a-t-il ?
LN_part1_0000712|Ils ont fait un travail très intéressant, susceptible d’inspirer les réformes à venir.|Ils ont fait un travail très intéressant, susceptible d’inspirer les réformes à venir.
